id,full_name,is_active
93,Hubert Davis,False
76524,James Davis,False
76525,Jim Davis,False
76526,Johnny Davis,False
1631098,Johnny Davis,False
2668,Josh Davis,False
707,Mark Davis,False
76528,Mark Davis,False
76529,Mel Davis,False
76530,Michael Davis,False
76531,Mike Davis,False
76520,Monti Davis,False
200781,Paul Davis,False
76532,Ralph Davis,False
1729,Ricky Davis,False
76534,Ron Davis,False
1629056,Terence Davis,False
426,Terry Davis,False
1629093,Tyler Davis,False
76536,Walt Davis,False
1453,Walter Davis,False
1631120,JD Davison,True
203958,Andre Dawkins,False
76539,Darryl Dawkins,False
1008,Johnny Dawkins,False
76541,Paul Dawkins,False
1626183,Branden Dawson,False
201286,Eric Dawson,False
76542,Tony Dawson,False
103,Todd Day,False
201948,Austin Daye,False
76543,Darren Daye,False
1630620,Darius Days,False
201986,Nando De Colo,False
76545,Dave DeBusschere,False
692,Andrew DeClercq,False
1629602,Javin DeLaurier,False
76551,Nate DeLong,False
201942,DeMar DeRozan,True
76562,Hank DeZonie,False
76544,Greg Deane,False
1630466,Gabriel Deck,False
203473,Dewayne Dedmon,False
76546,Archie Dees,False
143,Terry Dehere,False
76548,Red Dehnert,False
1626214,Bryce Dejean-Jones,False
1626155,Sam Dekker,False
219,Vinny Del Negro,False
1627098,Malcolm Delaney,False
183,Bison Dele,False
2568,Carlos Delfino,False
1629116,Angel Delgado,False
960,Tony Delk,False
203521,Matthew Dellavedova,False
76552,Fennis Dembo,False
76553,Larry Demic,False
725,Dell Demps,False
76555,George Dempsey,False
2736,Luol Deng,False
76556,Kenny Dennard,False
76557,Blaine Denning,False
1641926,Dexter Dennis,False
1642484,RayJ Dennis,True
202458,Justin Dentmon,False
76558,Randy Denton,False
76559,Rod Derline,False
1629094,Marcus Derrickson,False
76560,Dave Deutsch,False
76561,Walter Devlin,False
76568,Ernie DiGregorio,False
1628978,Donte DiVincenzo,True
1631217,Moussa Diabaté,True
1629603,Mamadi Diakite,False
1760,Derrick Dial,False
1627767,Cheick Diallo,False
1628977,Hamidou Diallo,False
2564,Boris Diaw,False
1642885,Mohamed Diawara,True
200821,Yakhouba Diawara,False
200799,Guillermo Diaz,False
1641711,Gradey Dick,True
2424,Dan Dickau,False
2079,Kaniel Dickens,False
76563,Henry Dickerson,False
1722,Michael Dickerson,False
76564,Derrek Dickey,False
76565,Dick Dickey,False
1630621,Hunter Dickinson,True
101143,Travis Diener,False
203476,Gorgui Dieng,False
1631172,Ousmane Dieng,True
76566,Connie Dierking,False
76567,Coby Dietrick,False
76569,Mickey Dillard,False
76570,Bob Dille,False
1642265,Rob Dillingham,True
76571,John Dillon,False
76574,Byron Dinkins,False
76575,Jackie Dinkins,False
76576,Bill Dinwiddie,False
203915,Spencer Dinwiddie,False
101113,Ike Diogu,False
2205,DeSagana Diop,False
76577,Terry Dischinger,False
76578,Fred Diute,False
124,Vlade Divac,False
2413,Juan Dixon,False
1059,Aleksandar Djordjevic,False
76580,Earl Dodd,False
1720,Michael Doleac,False
76581,Joe Dolhon,False
76582,Bob Doll,False
76583,James Donaldson,False
76584,Bob Donham,False
76586,Billy Donovan,False
76585,Harry Donovan,False
1629029,Luka Dončić,True
2039,Keyon Dooling,False
76587,Jacky Dorsey,False
201595,Joey Dorsey,False
1628416,Tyler Dorsey,False
1629652,Luguentz Dort,True
1630245,Ayo Dosunmu,True
1628422,Damyean Dotson,False
1629653,Devon Dotson,False
200763,Quincy Douby,False
76588,Bruce Douglas,False
76589,John Douglas,False
76590,Leon Douglas,False
428,Sherman Douglas,False
201962,Toney Douglas,False
201604,Chris Douglas-Roberts,False
1629635,Sekou Doumbouya,False
76592,Lloyd Dove,False
202220,Zabian Dowdell,False
76593,Bill Downey,False
76594,Steve Downing,False
1630288,Jeff Dowtin Jr.,False
76595,Danny Doyle,False
1628495,Milton Doyle,False
1628408,PJ Dozier,False
76596,Terry Dozier,False
201609,Goran Dragic,False
204054,Zoran Dragic,False
1068,Greg Dreiling,False
1630929,Henri Drell,False
1724,Bryce Drew,False
76598,John Drew,False
76599,Larry Drew,False
203580,Larry Drew II,False
17,Clyde Drexler,False
1041,Nate Driggers,False
76603,Terry Driscoll,False
1542,Predrag Drobnjak,False
76604,Ralph Drollinger,False
203083,Andre Drummond,True
76623,Dennis DuVal,False
1630537,Chris Duarte,False
1642505,Alex Ducas,False
76605,Dick Duckett,False
404,Kevin Duckworth,False
76607,Charles Dudley,False
201,Chris Dudley,False
201162,Jared Dudley,False
76608,Terry Duerod,False
76609,Bob Duffy,False
76610,Bob Duffy,False
2768,Chris Duhon,False
1626251,Duje Dukan,False
1630561,David Duke Jr.,False
76611,Walter Dukes,False
247,Joe Dumars,False
30,Richard Dumas,False
434,Tony Dumas,False
76615,Andy Duncan,False
1495,Tim Duncan,False
2399,Mike Dunleavy,False
76616,Mike Dunleavy,False
1627739,Kris Dunn,True
76617,Pat Dunn,False
1642346,Ryan Dunn,True
76618,T.R. Dunn,False
2648,Ronald Dupree,False
201142,Kevin Durant,True
1631105,Jalen Duren,True
76619,John Duren,False
1090,Pat Durham,False
76621,Devin Durrant,False
76622,Ken Durrett,False
1628979,Trevon Duval,False
76624,Jack Dwan,False
76625,Craig Dykema,False
76626,Gene Dyker,False
202406,Jerome Dyson,False
1642856,Egor Dëmin,True
289,Ledell Eackles,False
76628,Jim Eakins,False
768,Acie Earl,False
76630,Ed Earle,False
203921,Cleanthony Early,False
1631106,Tari Eason,True
76631,Mark Eaton,False
76632,Jerry Eaves,False
202365,Devin Ebanks,False
76633,Bill Ebben,False
76634,Al Eberhard,False
2569,Ndudi Ebi,False
1630693,Jaime Echenique,False
204067,Jarell Eddie,False
76635,Patrick Eddie,False
76636,Thomas Eddleman,False
76637,Kent Edelin,False
1641744,Zach Edey,True
1642845,VJ Edgecombe,True
76638,Keith Edmonson,False
721,Tyus Edney,False
1630162,Anthony Edwards,True
76646,Bill Edwards,False
898,Blue Edwards,False
1629035,Carsen Edwards,False
2451,Corsley Edwards,False
346,Doug Edwards,False
76641,Franklin Edwards,False
229,James Edwards,False
76643,Jay Edwards,False
1642399,Jesse Edwards,False
2823,John Edwards,False
1642348,Justin Edwards,True
1630556,Kessler Edwards,False
236,Kevin Edwards,False
1630306,Rob Edwards,False
202197,Shane Edwards,False
1629053,Vincent Edwards,False
76647,Johnny Egan,False
76648,Lonnie Eggleston,False
76649,Eddie Ehlers,False
378,Craig Ehlo,False
76651,Dick Eichhorst,False
458,Howard Eisley,False
1918,Obinna Ekezie,False
2064,Khalid El-Amin,False
76653,Don Eliason,False
53,Mario Elie,False
1629604,CJ Elleby,False
76655,Ray Ellefson,False
1627740,Henry Ellenson,False
201961,Wayne Ellington,False
76656,Bob Elliott,False
251,Sean Elliott,False
76658,Alexander Ellis,False
76664,Bo Ellis,False
107,Dale Ellis,False
1677,Harold Ellis,False
76661,Joe Ellis,False
1631165,Keon Ellis,True
111,LaPhonso Ellis,False
1034,LeRon Ellis,False
76663,Leroy Ellis,False
101145,Monta Ellis,False
442,Pervis Ellison,False
600010,Len Elmore,False
1922,Francisco Elson,False
76667,Darrell Elston,False
2408,Melvin Ely,False
203954,Joel Embiid,True
76668,Wayne Embry,False
2765,Andre Emmett,False
76669,Ned Endress,False
76670,Chris Engler,False
76671,Wayne Englestad,False
76672,A.J. English,False
76673,Alex English,False
76674,Claude English,False
76676,Jojo English,False
203119,Kim English,False
76675,Scott English,False
76677,Gene Englund,False
203898,Tyler Ennis,False
203516,James Ennis III,False
76678,Ray Epps,False
201623,Semih Erden,False
76679,Bo Erias,False
76680,Keith Erickson,False
76681,Julius Erving,False
1915,Evan Eschmeyer,False
76682,Jack Eskridge,False
76683,Vincenzo Esposito,False
1642855,Noa Essengue,True
1630623,Tyson Etienne,True
1629234,Drew Eubanks,True
76687,Bob Evans,False
967,Brian Evans,False
76685,Earl Evans,False
1628980,Jacob Evans,False
1628393,Jawun Evans,False
202379,Jeremy Evans,False
2230,Maurice Evans,False
76686,Mike Evans,False
2501,Reggie Evans,False
201936,Tyreke Evans,False
1641787,Tosan Evbuomwan,True
101137,Daniel Ewing,False
121,Patrick Ewing,False
201607,Patrick Ewing,False
203957,Danté Exum,True
201963,Christian Eyenga,False
203105,Festus Ezeli,False
76689,Johnny Ezersky,False
76690,Joe Fabel,False
76691,John Fairchild,False
1629605,Tacko Fall,False
76692,Phil Farbman,False
202702,Kenneth Faried,False
76693,Dick Farley,False
200770,Jordan Farmar,False
2824,Desmon Farmer,False
76695,Jim Farmer,False
76694,Mike Farmer,False
1108,Tony Farmer,False
76696,Bob Faught,False
203543,Vitor Faverani,False
202324,Derrick Favors,False
201174,Nick Fazekas,False
1642847,Jeremiah Fears,True
76697,Dave Fedor,False
76698,Bob Feerick,False
76699,Butch Feher,False
994,Jamie Feick,False
76701,Ron Feiereisel,False
76702,George Feigenbaum,False
76703,Dave Feitl,False
1627770,Kay Felder,False
1626245,Cristiano Felicio,False
203467,Carrick Felix,False
101230,Noel Felix,False
76704,Ray Felix,False
101109,Raymond Felton,False
76705,Jake Fendley,False
76706,Bill Fenley,False
2724,Desmond Ferguson,False
1628390,Terrance Ferguson,False
201164,Rudy Fernandez,False
1628981,Bruno Fernando,False
76707,Eric Fernsten,False
76708,Al Ferrari,False
76709,Rolando Ferreira,False
273,Duane Ferrell,False
1627812,Yogi Ferrell,False
76711,Arnie Ferrin,False
76712,Bob Ferry,False
198,Danny Ferry,False
201178,Kyrylo Fesenko,False
76713,Kenny Fields,False
202361,Landry Fields,False
76714,Ron Filipek,False
1642271,Kyle Filipowski,True
76715,Greg Fillmore,False
76716,Hank Finkel,False
714,Michael Finley,False
76717,Danny Finn,False
1627827,Dorian Finney-Smith,True
900,Matt Fish,False
965,Derek Fisher,False
2809,Gerald Fitch,False
1630238,Malik Fitts,False
76720,Bob Fitzgerald,False
76719,Dick Fitzgerald,False
2033,Marcus Fizer,False
1642843,Cooper Flagg,True
1641745,Adam Flagler,False
76721,Jerry Fleishman,False
76722,Al Fleming,False
76723,Ed Fleming,False
1642853,Rasheer Fleming,True
313,Vern Fleming,False
2784,Luis Flores,False
76725,Bruce Flowers,False
1642280,Trentyn Flowers,True
76726,Sleepy Floyd,False
201938,Jonny Flynn,False
1630201,Malachi Flynn,False
76727,Mike Flynn,False
76728,Larry Fogle,False
76729,Jack Foley,False
1829,Ike Fontaine,False
76731,Levi Fontaine,False
1631323,Simone Fontecchio,True
202880,Jeff Foote,False
1627854,Bryn Forbes,False
201814,Gary Forbes,False
1630758,Aleem Ford,False
76732,Alphonso Ford,False
2228,Alton Ford,False
76733,Chris Ford,False
76734,Don Ford,False
76735,Jake Ford,False
1630259,Jordan Ford,False
76736,Phil Ford,False
101213,Sharrod Ford,False
726,Sherell Ford,False
2551,T.J. Ford,False
76738,Donnie Forman,False
76739,Bayard Forrest,False
1630235,Trent Forrest,False
2218,Joseph Forte,False
202622,Courtney Fortson,False
1504,Danny Fortson,False
76740,Fred Foster,False
323,Greg Foster,False
1902,Jeff Foster,False
76742,Rod Foster,False
1630701,Michael Foster Jr.,False
2238,Antonis Fotsis,False
203095,Evan Fournier,False
76744,Larry Foust,False
76745,Jerry Fowler,False
1762,Tremaine Fowlkes,False
1628368,De'Aaron Fox,True
76746,Harold Fox,False
76747,Jim Fox,False
296,Rick Fox,False
200751,Randy Foye,False
1502,Adonal Foyle,False
2499,Richie Frahm,False
1883,Steve Francis,False
76748,Tellis Frank,False
76749,Nat Frankel,False
203479,Jamaal Franklin,False
1629606,Robert Franks,False
204025,Tim Frazier,False
76750,Walt Frazier,False
76751,Will Frazier,False
1626187,Michael Frazier II,False
1628982,Melvin Frazier Jr.,False
76752,Anthony Frederick,False
202690,Jimmer Fredette,False
76753,World Free,False
202683,Enes Freedom,False
200777,Joel Freeland,False
76754,Donnie Freeman,False
1642402,Enrique Freeman,True
76755,Gary Freeman,False
76756,Rod Freeman,False
1631241,Javon Freeman-Liberty,False
2782,Matt Freije,False
76757,Frido Frey,False
76758,Larry Friend,False
76759,Pat Frink,False
76760,Jim Fritsche,False
101112,Channing Frye,False
76761,Bernie Fryer,False
76762,Frank Fucarino,False
1641788,Alex Fudge,False
76763,Herm Fuetsch,False
76764,Joe Fulks,False
2673,Hiram Fuller,False
957,Todd Fuller,False
76765,Tony Fuller,False
1628365,Markelle Fultz,False
1444,Lawrence Funderburke,False
1641847,Andrew Funk,False
76767,Terry Furlow,False
1642277,Johnny Furphy,True
76768,Billy Gabor,False
1629117,Wenyen Gabriel,False
2429,Dan Gadzuric,False
202070,Tony Gaffney,False
1629655,Daniel Gafford,True
101184,Deng Gai,False
76769,Elmer R. Gainer,False
76770,Corey Gaines,False
2558,Reece Gaines,False
202178,Sundiata Gaines,False
76771,Mike Gale,False
76772,Chad Gallagher,False
76773,Harry Gallatin,False
201568,Danilo Gallinari,False
1641945,Jaylin Galloway,False
204038,Langston Galloway,False
76774,Dave Gambee,False
333,Kevin Gamble,False
76776,Bob Gantt,False
200816,Jorge Garbajosa,False
2092,Ruben Garces,False
2682,Alex Garcia,False
101128,Francisco Garcia,False
76778,Earl Gardner,False
1642066,Myron Gardner,True
201242,Thomas Gardner,False
76779,Vern Gardner,False
76780,Jack Garfinkel,False
1627868,Patricio Garino,False
1629636,Darius Garland,True
76781,Gary Garland,False
76782,Winston Garland,False
76783,Dick Garmaker,False
1612,Chris Garner,False
76785,Bill Garnett,False
708,Kevin Garnett,False
1831,Marlon Garnett,False
1628656,Billy Garrett,False
76786,Calvin Garrett,False
1051,Dean Garrett,False
203197,Diante Garrett,False
76788,Eldo Garrett,False
1630585,Marcus Garrett,False
76789,Rowland Garrett,False
76790,Tom Garrick,False
76791,John Garris,False
1619,Kiwane Garris,False
1727,Pat Garrity,False
1630586,Usman Garuba,False
76793,Jim Garvin,False
1630568,Luka Garza,True
201188,Marc Gasol,False
2200,Pau Gasol,False
76794,Frank Gates,False
1629232,Kaiser Gates,False
423,Chris Gatling,False
930,Kenny Gattison,False
200752,Rudy Gay,False
76797,Ed Gayda,False
1845,Andrew Gaze,False
1627771,Michael Gbinije,False
1002,Reggie Geary,False
202087,Alonzo Gee,False
761,Matt Geiger,False
101153,Mickael Gelabale,False
1904,Devean George,False
76800,Jack George,False
1641718,Keyonte George,True
1642273,Kyshawn George,True
202331,Paul George,True
76801,Tate George,False
1627875,Marcus Georges-Hunt,False
76802,Gus Gerard,False
76803,Derrick Gervin,False
76804,George Gervin,False
76805,Gorham Getchell,False
76806,John Gianelli,False
76807,Dick Gibbs,False
200789,Daniel Gibson,False
76808,Dee Gibson,False
1626780,Jonathan Gibson,False
76809,Mel Gibson,False
76810,Mike Gibson,False
201959,Taj Gibson,False
76811,Ward Gibson,False
201592,J.R. Giddens,False
1630581,Josh Giddey,True
201821,Trey Gilder,False
1628385,Harry Giles III,False
1628983,Shai Gilgeous-Alexander,True
1630264,Anthony Gill,True
2109,Eddie Gill,False
383,Kendall Gill,False
76812,Ben Gillery,False
1631221,Collin Gillespie,True
1630273,Freddie Gillespie,False
76813,Gene Gillette,False
288,Armen Gilliam,False
76815,Herm Gilliam,False
600014,Artis Gilmore,False
76817,Walt Gilmore,False
76818,Chuck Gilmur,False
1631367,Jacob Gilyard,False
1938,Manu Ginobili,False
1921,Gordan Giricek,False
76819,Jack Givens,False
202148,Mickell Gladness,False
76820,George Glamack,False
76821,Gerald Glass,False
76822,Mike Glenn,False
76823,Norman Glick,False
76824,Georgi Glouchkov,False
76825,Clarence Glover,False
1901,Dion Glover,False
2601,Andreas Glyniadakis,False
76826,Mike Gminski,False
203497,Rudy Gobert,True
76827,Dan Godfread,False
76828,Tom Gola,False
76829,Ben Goldfaden,False
1642884,Vladislav Goldin,True
924,Anthony Goldwire,False
101155,Ryan Gomes,False
76830,Glen Gondrezick,False
76831,Grant Gondrezick,False
1642864,Hugo González,True
2400,Drew Gooden,False
76832,Gail Goodrich,False
1864,Steve Goodrich,False
203462,Archie Goodwin,False
1629164,Brandon Goodwin,False
1630692,Jordan Goodwin,True
76833,Wilfred Goodwin,False
203932,Aaron Gordon,True
2732,Ben Gordon,False
204079,Drew Gordon,False
201569,Eric Gordon,True
76834,Lancaster Gordon,False
76835,Paul Gordon,False
101162,Marcin Gortat,False
1641789,Jazian Gortman,False
76836,Leo Gottlieb,False
202726,Andrew Goudelock,False
76837,Bato Govedarica,False
76838,Joe Graboski,False
76839,Ricky Grace,False
1628984,Devonte' Graham,False
37,Greg Graham,False
101121,Joey Graham,False
76843,Mal Graham,False
76841,Orlando Graham,False
76842,Paul Graham,False
101211,Stephen Graham,False
1626203,Treveon Graham,False
76844,Jim Grandholm,False
97,Ronnie Grandison,False
101122,Danny Granger,False
76847,Stewart Granger,False
258,Brian Grant,False
76850,Bud Grant,False
202,Gary Grant,False
285,Greg Grant,False
265,Harvey Grant,False
270,Horace Grant,False
203924,Jerami Grant,True
1626170,Jerian Grant,False
76852,Josh Grant,False
1514,Paul Grant,False
76853,Travis Grant,False
1629055,Donte Grantham,False
76854,Don Grate,False
76855,Butch Graves,False
1629755,Hassani Gravett,False
201189,Aaron Gray,False
1070,Devin Gray,False
1516,Ed Gray,False
1026,Evric Gray,False
76859,Gary Gray,False
1627982,Josh Gray,False
76860,Leonard Gray,False
1630564,RaiQuan Gray,False
76861,Stuart Gray,False
76862,Sylvester Gray,False
76863,Wyndol Gray,False
81,Jeff Grayer,False
76865,Bob Greacen,False
920,A.C. Green,False
1631260,AJ Green,True
201980,Danny Green,False
101209,Devin Green,False
203110,Draymond Green,True
203475,Erick Green,False
101123,Gerald Green,False
203210,JaMychal Green,False
1630224,Jalen Green,True
1629750,Javonte Green,True
201145,Jeff Green,True
76867,Johnny Green,False
1630182,Josh Green,True
76868,Ken Green,False
76869,Kenny Green,False
600011,Lamar Green,False
1036,Litterial Green,False
76872,Luther Green,False
76873,Mike Green,False
76874,Rickey Green,False
76875,Sean Green,False
76877,Si Green,False
76876,Sidney Green,False
76878,Steve Green,False
201192,Taurean Green,False
76879,Tommy Green,False
2584,Willie Green,False
201590,Donte Greene,False
101158,Orien Greene,False
76880,Jerry Greenspan,False
76881,David Greenwood,False
76882,Hal Greer,False
2696,Lynn Greer,False
76883,Gary Gregor,False
76884,Claude Gregory,False
76885,John Greig,False
76886,Norm Grekin,False
76887,Kevin Grevey,False
1631100,AJ Griffin,False
1559,Adrian Griffin,False
201933,Blake Griffin,False
2204,Eddie Griffin,False
76888,Greg Griffin,False
76889,Paul Griffin,False
201981,Taylor Griffin,False
76890,Darrell Griffith,False
76891,Chuck Grigsby,False
1629656,Quentin Grimes,True
1575,Derek Grimm,False
76893,George Grimshaw,False
76894,Dick Groat,False
76895,Bob Gross,False
76896,Jerry Grote,False
76897,Alex Groza,False
101219,Anthony Grundy,False
76899,Ernie Grunfeld,False
76900,Gene Guarilia,False
76901,Petur Gudmundsson,False
1629741,Marko Guduric,False
76902,Richie Guerin,False
1631338,Mouhamadou Gueye,False
1631243,Mouhamed Gueye,True
339,Tom Gugliotta,False
76903,Andres Guibert,False
76904,Jay Guidinger,False
76905,Coulby Gunther,False
76906,Dave Gunther,False
76907,Al Guokas,False
76908,Matt Guokas,False
76909,Matt Guokas,False
203268,Jorge Gutierrez,False
1629657,Kyle Guy,False
2062,A.J. Guyton,False
2775,Ha Seung-jin,False
1629060,Rui Hachimura,True
76910,Rudy Hackett,False
201632,Hamed Haddadi,False
76911,Scott Haffner,False
76912,Cliff Hagan,False
76913,Glenn Hagan,False
1630204,Ashton Hagans,False
76914,Bob Hahn,False
76915,Al Hairston,False
76916,Happy Hairston,False
76917,Lindsay Hairston,False
201612,Malik Hairston,False
203798,PJ Hairston,False
2409,Marcus Haislip,False
76918,Chuck Halbert,False
76919,Harvey Halbrook,False
76920,Bruce Hale,False
917,Jack Haley,False
1630169,Tyrese Haliburton,True
76922,Shaler Halimon,False
1628985,Devon Hall,False
1629743,Donta Hall,False
1631160,Jordan Hall,False
1630221,Josh Hall,False
200837,Mike Hall,False
1641790,PJ Hall,True
1629788,Tyler Hall,False
76923,Jeff Halliburton,False
1032,Darvin Ham,False
984,Steve Hamer,False
76925,Dale Hamilton,False
1627772,Daniel Hamilton,False
76926,Dennis Hamilton,False
202706,Jordan Hamilton,False
203120,Justin Hamilton,False
76927,Ralph Hamilton,False
1888,Richard Hamilton,False
76928,Roylee Hamilton,False
76929,Steve Hamilton,False
2347,Tang Hamilton,False
676,Thomas Hamilton,False
1985,Zendon Hamilton,False
903,Geert Hammink,False
67,Tom Hammonds,False
1627773,AJ Hammons,False
1630181,R.J. Hampton,False
241,Darrin Hancock,False
1052,Ben Handlogten,False
76935,Cecil Hankins,False
76936,Phil Hankinson,False
1628605,Dusty Hannahs,False
76937,Alex Hannum,False
76938,Don Hanrahan,False
76939,Rollen Hans,False
203162,Ben Hansbrough,False
201946,Tyler Hansbrough,False
76942,Bob Hansen,False
76940,Glenn Hansen,False
76941,Lars Hansen,False
2580,Travis Hansen,False
1682,Reggie Hanson,False
76944,Bill Hanzlik,False
202376,Luke Harangody,False
358,Anfernee Hardaway,False
896,Tim Hardaway,False
203501,Tim Hardaway Jr.,True
201935,James Harden,True
76945,Reggie Harding,False
76946,Charlie Hardnett,False
76947,Alan Hardy,False
1630702,Jaden Hardy,True
76948,James Hardy,False
76949,John Hargis,False
1641989,Elijah Harkless,True
203090,Maurice Harkless,False
76950,Jerry Harkness,False
76951,Skip Harlicka,False
76952,Jerome Harmon,False
157,Derek Harper,False
1642844,Dylan Harper,True
1629607,Jared Harper,False
202712,Justin Harper,False
76954,Mike Harper,False
166,Ron Harper,False
1631199,Ron Harper Jr.,True
1723,Matt Harpring,False
1626149,Montrezl Harrell,False
202725,Josh Harrellson,False
2492,Adam Harrington,False
1733,Al Harrington,False
2454,Junior Harrington,False
970,Othella Harrington,False
76956,Art Harris,False
76957,Bernie Harris,False
76959,Bob Harris,False
76958,Chris Harris,False
2734,Devin Harris,False
203548,Elias Harris,False
203914,Gary Harris,True
1630223,Jalen Harris,False
203925,Joe Harris,False
1630284,Kevon Harris,True
446,Lucious Harris,False
202412,Manny Harris,False
200839,Mike Harris,False
76960,Steve Harris,False
202227,Terrel Harris,False
202699,Tobias Harris,True
76961,Tony Harris,False
1626151,Aaron Harrison,False
1626150,Andrew Harrison,False
76962,Bob Harrison,False
2758,David Harrison,False
1627885,Shaquille Harrison,False
2078,Jason Hart,False
1628404,Josh Hart,True
1628392,Isaiah Hartenstein,True
176,Antonio Harvey,False
2051,Donnell Harvey,False
202238,Kenny Hasbrouck,False
321,Scott Haskin,False
76965,Clem Haskins,False
2617,Udonis Haslem,False
2239,Trenton Hassell,False
76967,Billy Hassett,False
76966,Joey Hassett,False
76968,Scott Hastings,False
2213,Kirk Haston,False
76969,Vern Hatton,False
1630573,Sam Hauser,True
76970,John Havlicek,False
201150,Spencer Hawes,False
76971,Steve Hawes,False
76972,Connie Hawkins,False
765,Hersey Hawkins,False
1641722,Jordan Hawkins,True
1038,Juaquin Hawkins,False
76974,Marshall Hawkins,False
1138,Michael Hawkins,False
76975,Robert Hawkins,False
76977,Tom Hawkins,False
76978,Nate Hawthorne,False
101236,Chuck Hayes,False
76979,Elvin Hayes,False
2553,Jarvis Hayes,False
1629637,Jaxson Hayes,True
1630165,Killian Hayes,False
76980,Steve Hayes,False
1628502,Nigel Hayes-Davis,True
202330,Gordon Hayward,False
202351,Lazar Hayward,False
2217,Brendan Haywood,False
76981,Spencer Haywood,False
76982,John W. Hazen,False
76983,Walt Hazzard,False
101129,Luther Head,False
1049,Shane Heal,False
76984,Brian Heaney,False
76985,Garfield Heard,False
203687,Reggie Hearn,False
76986,Herm Hedderick,False
76987,Alvin Heggs,False
76988,Tom Heinsohn,False
76989,Dick Hemric,False
673,Alan Henderson,False
1538,Cedric Henderson,False
76990,Cedric Henderson,False
76991,Dave Henderson,False
76993,Gerald Henderson,False
201945,Gerald Henderson,False
1764,J.R. Henderson,False
76992,Jerome Henderson,False
76994,Kevin Henderson,False
1630703,Scoot Henderson,True
76996,Tom Henderson,False
1641707,Taylor Hendricks,True
971,Mark Hendrickson,False
76998,Larry Hennessy,False
76999,Don Henriksen,False
1630565,Aaron Henry,False
77000,Al Henry,False
77004,Bill Henry,False
77001,Carl Henry,False
77002,Conner Henry,False
1627988,Myke Henry,False
77003,Skeeter Henry,False
202333,Xavier Henry,False
203089,John Henson,False
1667,Steve Henson,False
1642935,Chucky Hepburn,True
77006,Bill Herman,False
77007,Clarence Hermsen,False
1629608,Dewan Hernandez,False
1627823,Juancho Hernangomez,False
1626195,Willy Hernangomez,False
1914,Chris Herren,False
61,Carl Herrera,False
200835,Walter Herrmann,False
1629639,Tyler Herro,True
77010,Keith Herron,False
77011,Sidney Hertzberg,False
1628987,Kevin Hervey,False
77012,Fred Hetzel,False
77013,Bill Hewitt,False
77014,Jack Hewson,False
77015,Art Heyman,False
1626209,Mario Hezonja,False
201579,Roy Hibbert,False
77016,Matthew Hickey,False
1628439,Isaiah Hicks,False
77017,Phil Hicks,False
201581,JJ Hickson,False
1627741,Buddy Hield,True
202809,Cory Higgins,False
1848,Mike Higgins,False
77019,Rod Higgins,False
925,Sean Higgins,False
77021,Kenny Higgs,False
77022,Johnny High,False
1629312,Haywood Highsmith,True
77023,Wayne Hightower,False
77024,Armond Hill,False
77025,Cleo Hill,False
77026,Gary Hill,False
201588,George Hill,False
255,Grant Hill,False
201195,Herbert Hill,False
201941,Jordan Hill,False
1630792,Malcolm Hill,False
203524,Solomon Hill,False
201631,Steven Hill,False
238,Tyrone Hill,False
77027,Art Hillhouse,False
1626199,Darrun Hilliard,False
77028,Darnell Hillman,False
77029,Fred Hilton,False
2550,Kirk Hinrich,False
77030,Roy Hinson,False
1630207,Nate Hinton,False
77031,Mel Hirsch,False
77032,Lew Hitch,False
200823,Robert Hite,False
1629658,Jaylen Hoard,False
202359,Darington Hobson,False
1641793,D'Moi Hodge,False
1106,Donald Hodge,False
101125,Julius Hodge,False
77034,Craig Hodges,False
77035,Adolph Hoefer,False
77036,Paul 'The Bear' Hoffman,False
77037,Bob Hogsett,False
77038,Paul Hogue,False
697,Fred Hoiberg,False
77039,Doug Holcomb,False
2450,Randy Holcomb,False
1628988,Aaron Holiday,True
201950,Jrue Holiday,True
203200,Justin Holiday,False
77040,Brad Holland,False
77041,Joe Holland,False
204066,John Holland,False
77042,Wilbur Holland,False
1641842,Ronald Holland II,True
77043,Lionel Hollins,False
200797,Ryan Hollins,False
77044,Essie Hollis,False
1626178,Rondae Hollis-Jefferson,False
1626158,Richaun Holmes,False
1641747,DaRon Holmes II,True
1631096,Chet Holmgren,True
77045,Jim Holstein,False
77046,Alvin Holt,False
77047,Michael Holton,False
77048,Dick Holub,False
77049,Joe Holup,False
77050,Red Holzman,False
1630258,Caleb Homesley,False
1532,Jerald Honeycutt,False
202715,Tyler Honeycutt,False
1967,Derek Hood,False
203918,Rodney Hood,False
1641720,Jalen Hood-Schifino,False
77051,Tom Hoover,False
77052,Bob Hopkins,False
77053,Dave Hoppen,False
77054,Dennis Hopson,False
203816,Scotty Hopson,False
77055,Johnny Horan,False
77056,Cedrick Hordges,False
201143,Al Horford,True
77057,Tito Horford,False
77058,Ron Horn,False
204,Jeff Hornacek,False
202862,Dennis Horner,False
109,Robert Horry,False
77060,Ed Horton,False
1629659,Talen Horton-Tucker,False
77061,Wilmer Hosket,False
77062,Bob Houbregs,False
2067,Eddie House,False
1627863,Danuel House Jr.,False
1631216,Caleb Houstan,True
275,Allan Houston,False
780,Byron Houston,False
77064,Tom Hovasse,False
77065,Brian Howard,False
2730,Dwight Howard,False
77066,Greg Howard,False
1641724,Jett Howard,True
2572,Josh Howard,False
436,Juwan Howard,False
1630210,Markus Howard,False
